timedate,open,high,low,close,volume
2015-02-17 12:00:00,239.02969071,246.97264497,235.89503677,244.56904873,12913.862569069996
2015-02-18 00:00:00,244.88444255,245.77018113,240.39566290000002,242.51626479,5304.546038689999
2015-02-18 12:00:00,242.49685,244.22344862,232.49718491,237.40391492,7732.801658249997
2015-02-19 00:00:00,237.4989665,239.46043668,235.69129816,238.77557083,3190.5432190900087
2015-02-19 12:00:00,238.49336937,244.54080882,237.18088825,241.1730273,6561.91891664
2015-02-20 00:00:00,241.06474002,248.17838863,240.38700213,244.89136122,4830.49906781
2015-02-20 12:00:00,244.87361111,247.45286413,242.07343588,245.22506173,6691.759749780001
2015-02-21 00:00:00,244.87182173,247.88631615,244.29451181,245.91698457,3040.601818530008
2015-02-21 12:00:00,245.28,246.58510658,244.01226825,245.89876077,3491.884191439999
2015-02-22 00:00:00,245.74207792,247.44979381,245.23,245.50747383,2323.0960414399988
2015-02-22 12:00:00,245.44872909999998,245.61944891,234.47323162,236.79243532,6241.931969720001
2015-02-23 00:00:00,236.96671271,239.05758969,233.38673319,234.10875191,2838.2460257800008
2015-02-23 12:00:00,234.08549448,240.95313297,232.49837616,239.47142586,7387.385633710001
2015-02-24 00:00:00,239.48458448,240.98483623,236.0922955,238.7,3542.1361375500064
2015-02-24 12:00:00,238.7,241.40144529,237.03997071,239.91448889,5590.585365039995
2015-02-25 00:00:00,239.83236536,240.98778202,235.69715538,237.58104762,3541.0806875700046
2015-02-25 12:00:00,237.57006383,239.43294433,236.11764469999997,238.38607749,4717.517988580002
2015-02-26 00:00:00,238.27889277,238.46781563,234.4849058,237.10851,4120.765869600002
2015-02-26 12:00:00,236.82967449,238.16314796,235.82159151,237.17261969999996,4637.626144090001
2015-02-27 00:00:00,237.15121951,256.98745953,236.58908677,252.32467435,11897.37110592
2015-02-27 12:00:00,252.31914175,258.81265894,251.04322569,254.31470713,8950.096260029997
2015-02-28 00:00:00,254.43274038,256.64907054,250.96023077,253.63550497,4620.048137630005
2015-02-28 12:00:00,253.63550497,256.27999288,252.24102981,255.66087954,3257.7765832
2015-03-01 00:00:00,255.73909091,255.73909091,253.94398557,254.32079937,2443.692570220009
2015-03-01 12:00:00,254.32079937,261.73101468,245.57289236,260.25735113,8410.040394869999
2015-03-02 00:00:00,260.38196161,262.98367182,257.92494863,259.98113573,5765.770241110002
2015-03-02 12:00:00,260.16778068,279.26962825,258.01008222,276.70070158,12670.820905719993
2015-03-03 00:00:00,277.20456873,279.73906071,270.21661058,270.21661058,7045.267876359992
2015-03-03 12:00:00,270.93319528,289.04002974,267.47723057,282.51916151,11899.540125059999
2015-03-04 00:00:00,283.14797101,286.86061681,277.00321374,279.19289292,6289.3770525100035
2015-03-04 12:00:00,279.24726923,284.96907862,268.090011,273.368815,8654.679418080004
2015-03-05 00:00:00,273.38974815,274.66449476,267.41484974,268.68402000000003,3849.222003970007
2015-03-05 12:00:00,268.77,281.00674151,263.42788806,276.69059956,8008.676546890005
2015-03-06 00:00:00,276.82531832,279.8301568,270.32319289,271.38,3807.5523188000107
2015-03-06 12:00:00,271.32979798,275.48257351,269.76744560000003,273.22970046,6483.31894732001
2015-03-07 00:00:00,273.22918987,274.08853645,270.97926228,272.41966184,2627.134175430011
2015-03-07 12:00:00,272.41966184,279.31937859,272.41,276.85432432,3887.763790310001
2015-03-08 00:00:00,276.86846822,278.80028811,272.43007547,274.51907357,2358.808336770003
2015-03-08 12:00:00,274.56,277.07836207,271.35215539,275.49992362,3034.4302469300014
2015-03-09 00:00:00,275.47,282.835,275.07567828,280.51939185,4070.8193140900103
2015-03-09 12:00:00,280.65458127,294.4105049,278.49406786,290.19657534,9879.49808421002
2015-03-10 00:00:00,290.20991658,298.78705102,289.93110953,295.3,6645.007647240003
2015-03-10 12:00:00,294.86282048,299.07425567,290.88682463,293.25092449,9685.639264790007
2015-03-11 00:00:00,293.25727901,296.16240556,291.14211234,292.88,4901.459267940013
2015-03-11 12:00:00,292.88,297.8,292.50650919,296.98847368,5051.17595873
2015-03-12 00:00:00,296.95770980000003,297.41187091,292.65131273,293.67,3709.7413369300098
2015-03-12 12:00:00,293.56889939,298.60273232,293.22083278,295.95539725,6070.679238839998
2015-03-13 00:00:00,296.03584906,296.25888406,286.95812254,290.80638079,5861.2989054600075
2015-03-13 12:00:00,290.79827759,293.55,285.13062206,285.13062206,6374.176348879999
2015-03-14 00:00:00,283.97127885,287.28679887,281.21128423,284.70576351,3458.0544654900086
2015-03-14 12:00:00,283.92715629,288.91679669999996,282.68448313,283.94853687,3973.4519776200036
2015-03-15 00:00:00,283.75428647,286.62733333,283.01373872,286.48,1939.628108809995
2015-03-15 12:00:00,286.59037404,288.84298113,286.07421053,287.99736402,2685.1909431499994
2015-03-16 00:00:00,287.99977496,294.75879183,287.51667669,293.37,4085.7462720200106
2015-03-16 12:00:00,293.33314773,294.97905119,290.36637856,292.38596535,5107.758852510007
2015-03-17 00:00:00,292.34253968,293.68,290.44366495,291.3,2944.82969549001
2015-03-17 12:00:00,291.2513058,293.01200528,284.56883561,286.8281352,5142.799095790003
2015-03-18 00:00:00,286.35417556,286.96992195,270.24940967,271.566124,4825.506769570004
