timedate,open,high,low,close,volume
2015-02-17 12:00:00,239.02969071,240.11427572,237.26077299,237.26077299,282.08345724000003
2015-02-17 14:00:00,237.4829401,241.10321155,235.89503677,239.76326025,1843.5208408
2015-02-17 16:00:00,239.94875573,246.97264497,239.53140219,244.88685299,2942.78717377
2015-02-17 18:00:00,245.03164472,245.03164472,241.94385968,243.75967506,2312.1706860299996
2015-02-17 20:00:00,243.76552256,243.76552256,238.76062934,241.53999656,3472.263537490001
2015-02-17 22:00:00,241.61148030000004,245.03692778,241.61148030000004,244.56904873,2061.0368737399995
2015-02-18 00:00:00,244.88444255,245.10836946,242.32778752,244.05556994,2376.62383203
2015-02-18 02:00:00,243.90242278,244.83369652,243.74962712,244.15868778,661.7653717599999
2015-02-18 04:00:00,244.20255559,245.77018113,243.79402155,244.94384071,781.08949202
2015-02-18 06:00:00,244.99490017,245.05743276,241.64623519,242.53158879,946.5461564200002
2015-02-18 08:00:00,242.50571159999998,242.74834579,240.39566290000002,241.18,296.12961525999975
2015-02-18 10:00:00,241.18,243.47587024,241.18,242.51626479,242.39157119999993
2015-02-18 12:00:00,242.49685,244.22344862,240.89408121,242.2680597,485.8302662
2015-02-18 14:00:00,242.19845607,242.97749743,236.34295707,237.54959900000003,1244.0264808400009
2015-02-18 16:00:00,237.58810174,240.04486423,236.71205177,236.71205177,1328.8030497900002
2015-02-18 18:00:00,235.78968237,236.63942804,232.67415942,234.35143412,1825.252753640001
2015-02-18 20:00:00,234.39996909,236.0306365,232.49718491,234.23666667,1851.6200333299998
2015-02-18 22:00:00,234.32970347,237.88410125,234.16022941,237.40391492,997.26907445
2015-02-19 00:00:00,237.4989665,238.44921095,236.67866777,236.95221941,993.1693180299994
2015-02-19 02:00:00,237.18644494,237.75935409999997,235.69129816,237.53893415,621.9517838600001
2015-02-19 04:00:00,237.40056016,238.19702449,236.44576998,237.78428571,503.13835779
2015-02-19 06:00:00,237.858125,238.05316596,236.01188196,236.59092258,440.6241336599999
2015-02-19 08:00:00,236.5897903,238.1,236.09373763,236.99024763,426.8317505600001
2015-02-19 10:00:00,237.16184746,239.46043668,236.79580645,238.77557083,204.82787519000001
2015-02-19 12:00:00,238.49336937,238.49336937,237.3060457,237.92131341,633.9685603300002
2015-02-19 14:00:00,237.83309091,239.01713559,237.18088825,238.15890388,616.0468681799997
2015-02-19 16:00:00,238.49303168,241.86227571,238.46772883,241.86227571,876.2726651700001
2015-02-19 18:00:00,241.94756034,244.54080882,241.16139944,242.48133841,1468.4150354099993
2015-02-19 20:00:00,242.36270569,242.36270569,239.79739203,242.0,1954.0401524499996
2015-02-19 22:00:00,242.11711627,243.64239527,241.1730273,241.1730273,1013.1756351
2015-02-20 00:00:00,241.06474002,242.0915588,240.43702830000004,241.56384608,840.4605762999997
2015-02-20 02:00:00,241.21958835,242.7035904,240.38700213,242.69,741.56920216
2015-02-20 04:00:00,242.71039647,245.82970297,242.66658076,245.34,1130.03666368
2015-02-20 06:00:00,245.36915343,245.79986547,243.37426052,244.58488158,855.8753477099997
2015-02-20 08:00:00,244.51159555,248.17838863,244.3,245.79161842,727.05185218
2015-02-20 10:00:00,245.07644196,248.12611126,244.40424242,244.89136122,535.50542578
2015-02-20 12:00:00,244.87361111,246.0,242.58075181,245.94272727,802.7000915299992
2015-02-20 14:00:00,245.91603375,247.45286413,244.90566474,246.01627390000002,1198.6018457699997
2015-02-20 16:00:00,245.79487609,246.43510621,242.96452691,244.2352292,1263.2715779000005
2015-02-20 18:00:00,244.17116191,244.17116191,242.07343588,242.90086274,1530.0907691199993
2015-02-20 20:00:00,242.27687891,245.94016336,242.15712864,245.86,1063.0901365000002
2015-02-20 22:00:00,245.92004611,246.55275651,244.51439482,245.22506173,834.0053289599998
2015-02-21 00:00:00,244.87182173,246.04530753,244.29451181,245.45701249,604.76249111
2015-02-21 02:00:00,245.46,247.59877486,244.95080851,247.0527424,590.3254305699998
2015-02-21 04:00:00,247.04088478,247.88631615,245.53363636,246.1335119,1011.2595855899999
2015-02-21 06:00:00,246.4,246.96366838,245.50111623,245.60491243,352.6905736600001
2015-02-21 08:00:00,245.6,246.87346631,245.24076939,245.24076939,333.590946
2015-02-21 10:00:00,245.73285714,245.91698457,244.7,245.91698457,147.97279160000008
2015-02-21 12:00:00,245.28,246.58510658,245.11,245.24,324.57506616
2015-02-21 14:00:00,245.22385972,245.58857841,244.01226825,245.07717006,499.6193731599999
2015-02-21 16:00:00,245.07717006,245.97479962,244.99,245.68569615,463.31349652000006
2015-02-21 18:00:00,245.66,246.09990519999997,244.32117988,244.97706981,772.0350110900001
2015-02-21 20:00:00,244.88869613,245.84664603,244.32970859,245.16,899.8173384099996
