timedate,close,high,low,open,volume
2018-11-02 00:00:00+00:00,6428.5582,6452.8452,6360.201,6366.9666,9531.72819247
2018-11-02 12:00:00+00:00,6429.0831,6445.0,6393.3899,6428.1601,9308.54759807
2018-11-03 00:00:00+00:00,6416.3354,6439.9002,6413.4145,6426.2395,7367.76402442
2018-11-03 12:00:00+00:00,6373.2874,6421.8274,6345.0,6416.3352,8823.6608069
2018-11-04 00:00:00+00:00,6373.1137,6392.5384,6359.4001,6371.0548,7499.32758799
2018-11-04 12:00:00+00:00,6482.7258,6500.0,6356.0,6373.1129,10244.4268312
2018-11-05 00:00:00+00:00,6467.5552,6519.3979,6446.6001,6481.7282,10228.03610047
2018-11-05 12:00:00+00:00,6472.8539,6500.0,6445.0,6467.5552,9397.05067065
2018-11-06 00:00:00+00:00,6452.0697,6476.9222,6436.2008,6472.8541,7858.95653702
2018-11-06 12:00:00+00:00,6500.2706,6515.3511,6449.4762,6452.0697,10987.88378751
2018-11-07 00:00:00+00:00,6581.1525,6616.3801,6473.0,6500.2706,12573.22154481
2018-11-07 12:00:00+00:00,6548.9202,6609.49,6535.5329,6579.3167,10776.11726227
2018-11-08 00:00:00+00:00,6512.0579,6595.2,6505.4002,6548.9231,9345.87057585
2018-11-08 12:00:00+00:00,6536.3166,6560.0,6508.1183,6511.1086,10029.43411875
2018-11-09 00:00:00+00:00,6487.1432,6536.604,6466.2844,6536.35,10891.09394715
2018-11-09 12:00:00+00:00,6426.4751,6518.6323,6398.3272,6487.1424,10687.74566614
2018-11-10 00:00:00+00:00,6435.4414,6640.0,6391.3001,6427.9753,9144.73511002
2018-11-10 12:00:00+00:00,6454.213000000001,6475.8497,6426.0,6435.4402,8530.70588349
2018-11-11 00:00:00+00:00,6426.5,6469.0,6423.4076,6454.213000000001,8571.39820407
2018-11-11 12:00:00+00:00,6381.8021,6453.9996,6357.0,6427.0996,9028.25438899
2018-11-12 00:00:00+00:00,6455.0015,6487.7895,6366.8978,6381.8019,9867.15836024
2018-11-12 12:00:00+00:00,6452.6954,6479.7441,6432.86,6457.0439,10937.732231
2018-11-13 00:00:00+00:00,6444.4287,6470.9987,6392.6467,6452.6953,9340.71208967
2018-11-13 12:00:00+00:00,6460.4577,6470.0,6426.5324,6444.4278,10523.61735804
2018-11-14 00:00:00+00:00,6462.0029,6499.0,6440.0,6460.4577,10444.01467103
2018-11-14 12:00:00+00:00,6233.9629,6484.98,6212.593000000001,6459.4281,16575.05104171
2018-11-15 00:00:00+00:00,5752.6171,6269.4952,5642.6087,6233.2216,58875.73578514
2018-11-15 12:00:00+00:00,5679.9695,5786.6,5417.0069,5752.3691,30041.72564859
2018-11-16 00:00:00+00:00,5730.9641,5778.5214,5566.0,5679.4699,19828.55204032
2018-11-16 12:00:00+00:00,5646.889,5731.9094,5570.0,5730.9641,16911.47589246
2018-11-17 00:00:00+00:00,5577.321999999999,5682.5405,5550.0,5647.3394,9465.98583005
2018-11-17 12:00:00+00:00,5599.6898,5643.5963,5566.3909,5574.4827,8369.58986747
2018-11-18 00:00:00+00:00,5673.0,5685.7915,5593.0019,5599.6898,6485.80504335
2018-11-18 12:00:00+00:00,5644.0031,5682.3315,5618.2022,5673.0,6697.89456301
2018-11-19 00:00:00+00:00,5594.3872,5744.9996,5531.1842,5643.9919,9474.60820789
2018-11-19 12:00:00+00:00,5217.2507,5594.7755,5166.0,5594.3938,30251.79752928
2018-11-20 00:00:00+00:00,4963.3066,5252.0,4846.0,5217.2507,31595.83723854
2018-11-20 12:00:00+00:00,4947.8746,4986.5448,4401.0,4963.3066,39361.602324800006
2018-11-21 00:00:00+00:00,4634.7234,4969.1447,4337.0,4949.0,38542.35939124
2018-11-21 12:00:00+00:00,4631.8422,4788.0,4500.0,4637.6528,20807.17865478
2018-11-22 00:00:00+00:00,4639.8745,4721.365,4467.3165,4634.9499,16686.87840117
2018-11-22 12:00:00+00:00,4561.4075,4657.54,4467.5895,4638.0772,15110.48457211
2018-11-23 00:00:00+00:00,4318.0675,4580.0,4224.3266,4559.5661,21487.72436185
2018-11-23 12:00:00+00:00,4406.7303,4483.58,4223.5073,4322.0322,18955.17896422
2018-11-24 00:00:00+00:00,4447.2276,4525.8813,4295.6926,4404.4053,11495.54859994
2018-11-24 12:00:00+00:00,4372.0,4482.8255,4337.3491,4447.2103,10951.47628667
2018-11-25 00:00:00+00:00,3769.8272,4374.4779,3751.0,4374.4539,34802.62120341
2018-11-25 12:00:00+00:00,3883.615,4074.3316,3700.0,3768.8807,41476.15312257
2018-11-26 00:00:00+00:00,4120.1047,4230.0,3814.49,3883.6162,31211.03506679
2018-11-26 12:00:00+00:00,3835.0021,4198.0,3835.0,4116.9019,26387.692153599997
2018-11-27 00:00:00+00:00,3802.1103,3987.5612,3697.3002,3838.5215,36955.65495572
2018-11-27 12:00:00+00:00,3779.0,3922.6788,3681.9065,3801.8608,28109.20207656
2018-11-28 00:00:00+00:00,3933.3456,3948.0447,3743.69,3782.3027,21249.75274115
2018-11-28 12:00:00+00:00,4249.2639,4282.899,3917.3834,3933.3456,30228.84494764
2018-11-29 00:00:00+00:00,4165.992,4398.0,4134.9701,4246.5688,22698.20825322
2018-11-29 12:00:00+00:00,4268.272,4444.0,4130.0,4164.0125,28729.85396873
2018-11-30 00:00:00+00:00,4290.0888,4384.5976,4175.0,4269.9845,17676.84645904
2018-11-30 12:00:00+00:00,4029.1845,4337.9573,3940.0,4290.0911,36144.75156457
2018-12-01 00:00:00+00:00,4031.9244,4093.0,3950.0,4029.1866,14757.59584682
2018-12-01 12:00:00+00:00,4217.2903,4230.0,3958.5527,4028.7233,24946.00417189
2018-12-02 00:00:00+00:00,4198.8481,4310.4847,4172.0133,4219.2857,20584.95041175
2018-12-02 12:00:00+00:00,4174.5414,4247.0327,4101.0,4199.6612,21815.84184687
2018-12-03 00:00:00+00:00,4031.245,4243.7061,3983.3875,4174.5393,21833.08977354
2018-12-03 12:00:00+00:00,3882.08,4065.5976,3855.0031,4031.8118,22175.64449957
2018-12-04 00:00:00+00:00,3865.6988,3940.4106,3770.4338,3881.0065,18190.62486157
2018-12-04 12:00:00+00:00,4022.2695,4089.9999,3788.1,3864.0012,24309.22373498
2018-12-05 00:00:00+00:00,3886.3086,4026.2153,3865.0,4024.9975,15883.92316238
2018-12-05 12:00:00+00:00,3878.53,3925.0,3828.0867,3886.059,18747.46302456
2018-12-06 00:00:00+00:00,3772.6361,3881.6789,3732.2839,3877.7729,21969.09095798
2018-12-06 12:00:00+00:00,3689.9968,3895.8314,3628.8888,3769.768,35574.33570796
2018-12-07 00:00:00+00:00,3364.9001,3715.0782,3342.1545,3691.1105,34284.56970967
2018-12-07 12:00:00+00:00,3319.9988,3448.8389,3317.4695,3364.9043,32120.87957103
2018-12-08 00:00:00+00:00,3449.9188,3549.8138,3226.0,3318.1111,42146.67855687
2018-12-08 12:00:00+00:00,3362.7122,3489.7596,3302.1618,3447.3674,22487.61770859
2018-12-09 00:00:00+00:00,3417.2902,3490.0,3276.8099,3363.5762,24005.92878798
2018-12-09 12:00:00+00:00,3576.4499,3587.7533,3395.1296,3418.4852,24326.75734293
2018-12-10 00:00:00+00:00,3551.9859,3656.0088,3520.0,3578.7763,19027.30752571
2018-12-10 12:00:00+00:00,3430.0,3558.0,3415.0585,3550.4487,21915.57564869
2018-12-11 00:00:00+00:00,3412.0,3521.5462,3381.158,3430.4847,19668.78218636
2018-12-11 12:00:00+00:00,3350.9973,3458.4607,3341.7632,3412.0011,21008.72442334
2018-12-12 00:00:00+00:00,3365.8036,3424.5926,3324.6620000000003,3351.34,14051.93596863
2018-12-12 12:00:00+00:00,3458.4251,3482.4599,3361.7866,3364.4812,18862.95212221
2018-12-13 00:00:00+00:00,3404.4578,3492.9964,3386.2453,3458.4386,11605.61714921
2018-12-13 12:00:00+00:00,3417.2416,3434.3599,3366.3618,3403.5488,16149.33610567
2018-12-14 00:00:00+00:00,3287.4667,3424.0612,3247.2843,3415.6621,24914.05186047
2018-12-14 12:00:00+00:00,3262.1903,3324.1323,3256.7506,3286.9999,17128.04644359
2018-12-15 00:00:00+00:00,3254.1861,3277.3789,3178.5698,3262.1156,17684.44390754
2018-12-15 12:00:00+00:00,3171.9009,3263.634,3155.2670000000003,3254.2287,17661.51660921
2018-12-16 00:00:00+00:00,3273.9681,3285.5942,3164.5005,3171.9,15603.91819336
2018-12-16 12:00:00+00:00,3243.3017,3300.0,3223.6015,3273.9679,15072.66529862
2018-12-17 00:00:00+00:00,3239.9851,3267.5442,3218.18,3243.7008,14040.62419653
2018-12-17 12:00:00+00:00,3422.5002,3451.5449,3234.8166,3239.9848,30058.48544663
2018-12-18 00:00:00+00:00,3536.7879,3590.0,3419.9594,3422.5002,31647.29924133
2018-12-18 12:00:00+00:00,3511.0,3578.7644,3438.0,3536.6204,28745.9088418
2018-12-19 00:00:00+00:00,3729.3067,3744.1944,3482.7912,3513.1323,33706.327423
2018-12-19 12:00:00+00:00,3749.4974,3911.8779999999997,3666.1864,3729.3067,37642.62639833
2018-12-20 00:00:00+00:00,3705.0457,3809.0,3634.3632,3749.4974,26559.51530487
2018-12-20 12:00:00+00:00,3987.0049,4063.5096,3669.0106,3705.9976,46788.07993841
2018-12-21 00:00:00+00:00,4020.09,4139.0,3862.0375,3988.5639,44222.97781866
2018-12-21 12:00:00+00:00,3944.453,4070.0,3880.0,4022.0194,36015.55256482
2018-12-22 00:00:00+00:00,3818.2112,3979.7779,3765.0,3945.1014,25667.8874852
2018-12-22 12:00:00+00:00,3828.8693,3935.0,3785.0,3817.4292,21881.74472299
2018-12-23 00:00:00+00:00,3978.2149,4000.0,3795.0,3829.6121,25260.83954144
2018-12-23 12:00:00+00:00,3906.2685,4024.2617,3876.3283,3978.215,26898.98615539
